Customer_ID,Tenure_Months,Monthly_Charges,Total_Usage_GB,Subscription_Type,Payment_Method,Customer_Support_Calls,Churn
50499,28,827.03,369.66,Standard,Net Banking,4,No
50500,34,2131.93,152.17,Basic,Net Banking,8,Yes
50501,2,1172.37,33.99,Basic,Debit Card,6,No
50502,32,2966.92,75.57,Standard,Net Banking,2,No
50503,23,1179.35,419.96,Premium,Debit Card,3,No
50504,22,1364.17,366.95,Basic,Debit Card,9,No
50505,51,1929.0,333.85,Standard,Credit Card,6,Yes
50506,25,2464.55,69.67,Premium,Net Banking,5,Yes
50507,58,1567.7,321.77,Basic,Credit Card,3,Yes
50508,22,1441.17,387.22,Premium,Credit Card,2,No
50509,58,2988.22,431.0,Basic,Debit Card,10,No
50510,58,328.33,11.55,Basic,UPI,1,No
50511,22,2716.68,343.82,Basic,Debit Card,9,No
50512,49,702.68,14.45,Basic,Credit Card,11,No
50513,52,2422.0,354.9,Standard,Debit Card,8,No
50514,42,1968.42,319.63,Premium,Debit Card,2,Yes
50515,6,1222.99,78.43,Basic,Debit Card,6,No
50516,15,2659.46,384.23,Basic,Net Banking,0,Yes
50517,54,334.85,38.83,Basic,Debit Card,7,No
50518,43,912.06,414.07,Standard,Credit Card,0,Yes
50519,37,1830.61,134.65,Basic,Debit Card,11,No
50520,33,1249.16,345.98,Standard,Net Banking,1,No
50521,8,1948.02,462.23,Standard,Credit Card,0,Yes
50522,53,365.1,173.21,Standard,Debit Card,3,No
50523,44,614.44,253.93,Premium,Credit Card,1,Yes
50524,44,643.16,234.24,Basic,Net Banking,0,No
50525,5,811.07,83.02,Premium,UPI,0,No
50526,39,1540.19,297.2,Basic,Net Banking,1,No
50527,4,2330.75,372.79,Basic,Net Banking,5,No
50528,6,2744.95,458.85,Premium,Credit Card,1,No
50529,45,2555.51,426.15,Standard,Credit Card,11,No
50530,32,831.6,257.46,Premium,UPI,11,No
50531,52,1491.11,360.91,Basic,UPI,10,No
50532,30,838.41,401.39,Premium,UPI,1,No
50533,47,1014.07,249.28,Basic,Net Banking,7,Yes
50534,35,1659.58,62.14,Basic,Net Banking,4,No
50535,55,483.89,221.78,Basic,UPI,7,Yes
50536,40,889.07,422.03,Premium,UPI,11,No
50537,52,2825.52,300.34,Standard,UPI,11,No
50538,16,1558.51,363.61,Standard,Debit Card,7,Yes
50539,13,1502.54,96.71,Basic,Debit Card,11,No
50540,50,339.33,482.35,Basic,UPI,1,No
50541,42,967.98,205.02,Basic,Net Banking,6,No
50542,30,2638.99,328.55,Standard,Credit Card,8,Yes
50543,19,744.5,14.34,Standard,Net Banking,11,No
50544,17,1420.84,68.02,Standard,Credit Card,7,No
50545,56,338.69,392.11,Premium,UPI,8,Yes
50546,19,1591.51,484.14,Basic,Debit Card,7,No
50547,28,356.76,163.43,Basic,Debit Card,3,No
50548,58,2512.95,23.4,Standard,Credit Card,9,No
50549,55,2527.11,183.63,Standard,UPI,6,No
50550,26,2426.9,13.65,Standard,Debit Card,8,No
50551,37,1065.08,100.22,Premium,UPI,8,No
50552,26,2560.54,377.47,Standard,UPI,3,No
50553,53,1766.09,468.86,Basic,Credit Card,6,No
50554,23,1309.28,48.29,Basic,UPI,5,No
50555,9,1988.39,281.16,Premium,UPI,11,No
50556,12,333.32,130.67,Standard,Credit Card,11,No
50557,53,685.99,73.83,Basic,Debit Card,2,Yes
50558,1,2304.19,113.4,Basic,Net Banking,9,No
50559,58,959.24,290.99,Standard,UPI,5,No
50560,58,1914.62,37.24,Standard,Credit Card,7,Yes
50561,1,1339.78,219.94,Basic,Debit Card,1,Yes
50562,47,2607.98,71.94,Standard,UPI,11,No
50563,34,2871.52,139.98,Basic,Net Banking,2,No
50564,32,2685.62,99.42,Premium,Debit Card,7,No
50565,54,1030.67,442.07,Basic,Credit Card,3,Yes
50566,48,824.24,355.47,Standard,UPI,3,Yes
50567,25,1580.97,434.89,Standard,Credit Card,1,No
50568,40,319.8,194.81,Basic,Net Banking,10,No
50569,45,369.69,160.14,Standard,Net Banking,9,No
50570,53,1793.88,193.39,Basic,Credit Card,11,No
50571,1,1705.21,14.18,Standard,UPI,0,No
50572,16,2985.37,363.73,Standard,Credit Card,6,Yes
50573,39,844.97,178.14,Basic,Debit Card,3,No
50574,5,996.88,160.1,Basic,Credit Card,5,Yes
50575,22,606.56,301.08,Premium,Net Banking,7,Yes
50576,29,2777.37,220.94,Basic,UPI,10,No
50577,55,2400.09,490.52,Standard,UPI,6,No
50578,3,2520.32,181.35,Basic,Net Banking,6,No
50579,12,2737.46,308.88,Premium,Net Banking,5,No
50580,26,1717.23,159.27,Standard,Debit Card,10,No
50581,16,1518.22,495.34,Standard,Net Banking,3,No
50582,51,1192.06,225.33,Basic,Net Banking,3,No
50583,37,1890.88,318.89,Basic,Net Banking,8,No
50584,22,1526.55,67.73,Basic,Unknown,10,No
50585,57,1519.23,367.85,Basic,Net Banking,4,No
50586,29,2829.71,138.26,Standard,Credit Card,8,No
50587,14,2956.89,227.06,Standard,Credit Card,10,No
50588,28,2450.51,442.15,Basic,UPI,11,No
50589,5,2343.25,485.42,Standard,Debit Card,8,No
50590,47,2137.51,215.16,Basic,Debit Card,3,No
50591,49,748.4,418.23,Basic,UPI,1,Yes
50592,30,459.59,31.41,Premium,Unknown,1,No
50593,46,2164.96,424.55,Standard,UPI,8,No
50594,52,2267.72,316.61,Standard,Net Banking,8,No
50595,5,426.83,246.91,Basic,UPI,2,Yes
50596,12,2805.74,445.53,Basic,Debit Card,4,No
50597,16,546.08,423.44,Basic,Credit Card,4,Yes
50598,26,1071.93,151.99,Premium,Debit Card,1,No
50599,26,2115.45,396.79,Standard,Debit Card,1,No
50600,48,758.66,54.25,Basic,Credit Card,9,No
50601,21,449.62,412.27,Premium,Net Banking,11,No
50602,39,1194.1,339.35,Standard,Credit Card,0,Yes
50603,36,2368.12,48.49,Premium,Credit Card,1,No
50604,33,1416.93,343.12,Basic,UPI,10,No
50605,30,2063.03,292.36,Basic,Unknown,6,No
50606,37,1864.97,299.3,Basic,UPI,0,No
50607,23,359.99,148.98,Basic,Debit Card,0,Yes
50608,58,2969.06,136.92,Premium,Credit Card,8,No
50609,10,411.86,382.45,Standard,Net Banking,1,No
50610,54,2913.07,132.12,Standard,UPI,10,No
50611,5,1784.63,225.9,Premium,UPI,3,No
50612,36,2900.53,348.92,Basic,Net Banking,10,No
50613,34,609.83,44.41,Premium,UPI,2,Yes
50614,52,1624.1,299.3,Premium,UPI,10,Yes
50615,31,757.66,296.74,Standard,Net Banking,3,No
50616,10,437.63,343.69,Basic,Debit Card,10,No
50617,58,1967.33,188.11,Standard,Credit Card,10,Yes
50618,19,861.02,227.24,Basic,Credit Card,6,Yes
50619,58,1886.78,168.33,Premium,Credit Card,9,No
50620,32,603.38,405.04,Basic,Credit Card,1,No
50621,1,1196.36,69.65,Standard,Credit Card,1,Yes
50622,56,2410.41,481.66,Standard,Credit Card,8,No
50623,5,1480.04,319.24,Basic,UPI,5,No
50624,45,1994.91,444.02,Basic,Credit Card,10,No
50625,4,2048.14,215.98,Basic,UPI,6,No
50626,16,2578.14,169.48,Standard,Net Banking,4,No
50627,24,1177.29,450.86,Premium,Debit Card,4,Yes
50628,16,2155.7,53.94,Basic,UPI,3,Yes
50629,55,2896.36,62.97,Premium,Debit Card,7,No
50630,2,2271.66,153.18,Basic,Net Banking,6,No
50631,49,1622.65,480.09,Standard,Credit Card,9,No
50632,28,2002.94,318.37,Premium,Debit Card,1,Yes
50633,32,2297.14,279.33,Basic,Debit Card,1,No
50634,27,1953.14,354.15,Premium,Net Banking,5,No
50635,20,345.02,211.65,Standard,Net Banking,11,No
50636,24,825.89,380.25,Basic,Net Banking,10,No
50637,12,2488.26,199.65,Premium,UPI,0,Yes
50638,50,1036.16,414.05,Basic,UPI,6,No
50639,35,2275.22,137.31,Basic,Debit Card,7,No
50640,33,1304.72,142.39,Standard,Net Banking,9,No
50641,33,1709.09,263.58,Premium,Debit Card,7,Yes
50642,51,483.53,218.23,Premium,Credit Card,2,No
50643,43,789.31,325.82,Basic,Net Banking,6,Yes
50644,37,2884.43,185.32,Premium,UPI,0,Yes
50645,12,2703.37,119.12,Standard,Net Banking,10,No
50646,3,2061.14,237.56,Premium,Debit Card,2,Yes
50647,1,1541.04,282.67,Basic,UPI,5,No
50648,33,2124.56,75.59,Standard,Credit Card,8,No
50649,40,1970.25,280.58,Premium,Credit Card,4,No
50650,10,1835.09,163.03,Basic,Debit Card,4,Yes
50651,43,459.78,199.26,Premium,Net Banking,8,Yes
50652,44,2008.57,143.26,Basic,Credit Card,11,No
50653,29,2376.08,466.05,Basic,Debit Card,8,Yes
50654,13,2984.02,343.25,Premium,UPI,5,Yes
50655,12,329.91,134.92,Premium,UPI,4,Yes
50656,31,2271.47,324.29,Basic,Debit Card,9,No
50657,46,1843.83,425.04,Basic,Net Banking,1,No
50658,2,1471.94,203.81,Premium,Net Banking,10,No
50659,51,644.44,415.83,Premium,Net Banking,7,No
50660,50,1404.53,81.44,Standard,Net Banking,11,No
50661,35,1256.82,412.28,Standard,Debit Card,7,No
50662,23,1117.64,272.45,Premium,Debit Card,6,Yes
50663,17,2273.37,115.37,Basic,UPI,7,No
50664,26,2191.96,206.53,Premium,UPI,2,Yes
50665,8,1890.35,494.06,Basic,Net Banking,2,No
50666,29,2834.39,392.86,Standard,Credit Card,1,Yes
50667,26,1244.61,289.67,Standard,Credit Card,0,No
50668,10,958.27,62.01,Standard,UPI,2,No
50669,26,2070.94,211.82,Standard,UPI,2,No
50670,34,836.8,135.21,Premium,Debit Card,6,No
50671,51,1150.53,40.15,Standard,UPI,11,No
50672,41,906.43,273.39,Premium,UPI,9,No
50673,7,486.71,445.15,Basic,Net Banking,8,Yes
50674,4,2534.25,339.42,Premium,Credit Card,11,No
50675,58,987.26,128.59,Basic,Credit Card,0,Yes
50676,53,1577.17,288.92,Basic,Debit Card,7,No
50677,50,416.95,471.9,Basic,Credit Card,0,No
50678,45,2188.22,362.84,Standard,Net Banking,2,No
50679,11,1192.51,346.29,Premium,Net Banking,3,No
50680,29,2310.79,484.24,Standard,Debit Card,10,No
50681,56,1413.49,400.44,Basic,UPI,7,No
50682,36,828.54,72.63,Basic,UPI,0,No
50683,25,1685.57,177.08,Standard,Net Banking,11,No
50684,21,652.36,482.74,Basic,Debit Card,1,No
50685,57,1489.46,247.4,Basic,Net Banking,10,No
50686,36,1156.72,60.26,Standard,Credit Card,4,No
50687,10,2762.29,232.01,Premium,Credit Card,5,No
50688,37,464.51,350.01,Standard,Net Banking,4,No
50689,9,2173.85,498.79,Basic,UPI,2,No
50690,24,793.43,165.33,Premium,Credit Card,9,No
50691,35,1161.42,259.47,Standard,Debit Card,6,No
50692,49,1421.89,440.44,Premium,UPI,11,No
50693,35,2751.64,180.86,Basic,Credit Card,0,No
50694,48,954.96,59.08,Standard,Net Banking,1,Yes
50695,36,546.53,474.72,Premium,UPI,10,No
50696,18,1160.46,246.78,Basic,UPI,11,No
50697,49,582.63,253.88,Standard,Credit Card,8,Yes
50698,39,647.21,312.49,Basic,Debit Card,3,No
50699,32,1849.4,6.75,Standard,Credit Card,7,No
50700,24,464.44,465.91,Premium,Credit Card,8,No
50701,23,383.51,183.92,Standard,Credit Card,6,No
50702,32,2228.92,201.48,Premium,Credit Card,0,Yes
50703,37,1276.45,91.18,Standard,Credit Card,4,Yes
50704,12,638.51,192.19,Premium,Net Banking,5,No
50705,49,984.75,402.95,Standard,Credit Card,10,Yes
50706,55,2033.63,401.0,Basic,Debit Card,7,Yes
50707,13,1043.95,468.22,Standard,UPI,9,No
50708,23,1635.21,204.6,Standard,Net Banking,7,No
50709,25,628.58,355.82,Premium,Debit Card,11,No
50710,35,1887.85,256.08,Standard,Credit Card,8,Yes
50711,41,1153.41,402.99,Standard,Debit Card,8,Yes
50712,30,1992.81,357.71,Premium,UPI,3,No
50713,17,2482.67,187.11,Premium,Debit Card,5,No
50714,49,1951.45,171.65,Standard,Credit Card,2,No
50715,20,1098.52,129.96,Premium,UPI,0,No
50716,48,990.51,290.38,Standard,Credit Card,5,No
50717,25,1184.04,482.1,Basic,Credit Card,0,No
50718,22,744.48,104.03,Basic,Net Banking,8,No
50719,13,789.16,52.15,Premium,UPI,10,No
50720,59,2434.87,64.1,Basic,UPI,5,No
50721,19,1338.78,392.63,Standard,Credit Card,0,No
50722,49,1477.19,178.3,Premium,Debit Card,10,No
50723,36,1903.93,116.06,Basic,UPI,2,Yes
50724,12,1892.06,179.66,Premium,Debit Card,0,No
50725,41,481.92,324.44,Premium,Debit Card,1,Yes
50726,19,2545.16,275.66,Premium,UPI,5,No
50727,12,778.78,373.08,Basic,Debit Card,6,No
50728,9,2252.29,172.84,Basic,UPI,0,Yes
50729,7,2386.21,228.75,Premium,Net Banking,9,No
50730,28,2230.23,55.47,Basic,UPI,4,Yes
50731,14,1863.24,41.16,Standard,UPI,5,No
50732,31,339.44,233.82,Standard,UPI,3,No
50733,52,1273.01,154.29,Basic,Net Banking,5,No
50734,19,1933.07,308.34,Premium,Debit Card,4,No
50735,58,1346.12,26.29,Standard,Net Banking,10,No
50736,47,2631.4,65.27,Basic,Debit Card,6,Yes
50737,16,1133.77,433.27,Basic,UPI,3,No
50738,53,1092.54,285.32,Basic,UPI,0,No
50739,5,1018.19,357.47,Basic,Net Banking,1,No
50740,35,1198.51,421.78,Standard,Net Banking,5,No
50741,12,1804.99,234.6,Basic,Net Banking,9,Yes
50742,25,2208.94,381.72,Basic,Net Banking,10,Yes
50743,52,2088.93,264.67,Premium,Unknown,1,No
50744,59,2480.84,115.26,Standard,UPI,4,Yes
50745,21,2691.97,172.14,Basic,Credit Card,11,No
50746,36,2503.41,247.72,Premium,Net Banking,3,No
50747,53,351.15,161.86,Basic,Net Banking,6,No
50748,23,2286.98,171.09,Premium,Debit Card,3,Yes
50749,16,862.68,172.01,Standard,Debit Card,6,No
50750,57,658.91,65.81,Standard,UPI,10,Yes
50751,39,2023.92,46.9,Premium,Credit Card,7,No
50752,45,1163.31,28.02,Standard,Net Banking,6,No
50753,53,454.22,59.92,Premium,Credit Card,1,Yes
50754,42,671.6,175.14,Premium,Credit Card,10,Yes
50755,58,302.51,298.97,Basic,UPI,0,Yes
50756,39,2738.7,98.13,Standard,Credit Card,4,No
50757,14,366.47,444.56,Premium,Net Banking,11,No
50758,31,865.53,405.15,Standard,UPI,6,No
50759,58,1423.91,262.66,Premium,Credit Card,11,No
50760,5,1262.74,363.48,Standard,UPI,0,No
50761,35,2761.66,186.33,Standard,UPI,10,Yes
50762,23,408.78,23.21,Basic,Debit Card,7,Yes
50763,29,1682.98,452.64,Basic,UPI,2,No
50764,43,2137.29,68.26,Standard,Credit Card,6,Yes
50765,11,2815.58,474.23,Standard,Debit Card,2,No
50766,18,1975.0,288.08,Standard,Net Banking,3,Yes
50767,47,2470.14,156.25,Standard,Net Banking,7,No
50768,12,526.06,250.28,Standard,Net Banking,1,No
50769,9,1342.04,253.31,Premium,Net Banking,5,No
50770,10,1309.66,16.53,Basic,Net Banking,9,No
50771,58,2692.98,180.95,Standard,Credit Card,8,No
50772,44,708.7,371.23,Basic,UPI,9,No
50773,17,710.09,257.48,Standard,Debit Card,8,Yes
50774,38,1187.11,125.89,Basic,UPI,4,No
50775,7,447.06,170.88,Basic,UPI,2,Yes
50776,46,792.64,432.21,Basic,Credit Card,5,No
50777,13,2906.07,265.15,Basic,Credit Card,11,No
50778,40,1456.1,266.53,Standard,Credit Card,8,No
50779,42,2006.45,480.93,Premium,Debit Card,5,No
50780,9,2260.5,163.84,Basic,Credit Card,3,No
50781,50,1290.8,242.37,Standard,UPI,11,No
50782,27,697.51,406.8,Standard,Debit Card,10,No
50783,58,857.77,380.66,Basic,Credit Card,4,No
50784,2,1145.82,136.57,Basic,Credit Card,6,No
50785,5,2017.38,79.79,Basic,Credit Card,9,Yes
50786,29,1375.36,351.85,Premium,UPI,2,No
50787,37,318.4,132.54,Basic,Credit Card,11,No
50788,38,1713.2,461.72,Basic,UPI,8,Yes
50789,19,2788.09,68.98,Basic,Debit Card,0,No
50790,8,2492.61,162.57,Standard,Credit Card,7,No
50791,48,2528.07,32.12,Standard,Net Banking,4,Yes
50792,45,2446.66,353.14,Basic,Net Banking,9,No
50793,1,1174.07,446.18,Standard,UPI,8,No
50794,22,2366.02,319.76,Standard,Credit Card,1,No
50795,52,686.54,469.19,Basic,Credit Card,0,No
50796,17,2075.83,68.61,Basic,Net Banking,9,Yes
50797,7,2032.24,48.43,Standard,Debit Card,6,Yes
50798,25,369.04,420.01,Standard,Debit Card,9,Yes
50799,45,2427.52,428.48,Standard,UPI,11,Yes
50800,4,2738.77,416.36,Standard,Net Banking,10,No
50801,36,1022.02,400.49,Basic,UPI,8,No
50802,6,2493.45,184.3,Basic,UPI,4,Yes
50803,31,522.5,112.64,Standard,Debit Card,10,No
50804,19,1919.91,464.76,Standard,Net Banking,3,No
50805,44,1611.25,156.97,Basic,UPI,3,Yes
50806,54,1773.99,202.21,Premium,Debit Card,11,No
50807,39,2800.75,351.28,Standard,Debit Card,7,No
50808,27,2652.55,150.21,Basic,Credit Card,0,Yes
50809,10,2419.73,410.47,Standard,Net Banking,0,No
50810,26,1038.99,39.67,Basic,Net Banking,7,No
50811,19,2761.91,396.64,Standard,Credit Card,1,Yes
50812,39,563.27,302.92,Standard,UPI,9,No
50813,3,2603.99,288.63,Basic,Debit Card,5,No
50814,45,1186.03,231.9,Premium,Debit Card,1,Yes
50815,13,445.19,142.14,Premium,Debit Card,4,No
50816,50,2107.26,234.71,Basic,Credit Card,2,Yes
50817,28,924.46,227.76,Basic,Debit Card,6,No
50818,58,957.64,293.96,Basic,UPI,8,Yes
50819,20,1126.33,144.38,Premium,UPI,1,No
50820,28,471.95,43.41,Basic,Credit Card,6,No
50821,8,778.24,76.82,Standard,UPI,7,No
50822,41,313.88,351.09,Basic,Net Banking,9,Yes
50823,39,1502.61,16.13,Basic,Net Banking,7,No
50824,1,527.49,428.94,Standard,Debit Card,6,Yes
50825,3,2143.16,348.73,Standard,Debit Card,11,No
50826,13,936.18,385.2,Standard,Net Banking,3,Yes
50827,28,2847.65,418.81,Standard,UPI,3,No
50828,57,2652.38,65.74,Standard,Credit Card,9,No
50829,49,1081.49,412.11,Basic,Debit Card,8,No
50830,25,2414.68,254.8,Basic,Debit Card,11,No
50831,56,2468.76,443.33,Basic,Net Banking,9,No
50832,33,2963.72,443.86,Standard,Net Banking,8,No
50833,38,1914.17,16.97,Premium,Credit Card,4,No
50834,53,521.31,194.52,Basic,Debit Card,6,No
50835,6,2046.46,265.57,Basic,UPI,6,No
50836,58,1987.45,340.79,Basic,UPI,8,No
50837,44,2023.55,146.66,Premium,Net Banking,11,No
50838,45,1129.29,129.81,Premium,Credit Card,6,No
50839,32,2621.13,193.73,Basic,Net Banking,7,No
50840,45,2890.57,252.96,Standard,Credit Card,6,Yes
50841,47,887.82,475.82,Standard,UPI,10,No
50842,21,538.01,382.24,Basic,Credit Card,3,No
50843,16,825.24,217.51,Standard,UPI,11,No
50844,54,2515.49,31.91,Standard,Credit Card,1,No
50845,21,2126.94,88.42,Basic,Net Banking,2,No
50846,11,2017.33,230.68,Standard,UPI,6,No
50847,37,1384.84,407.84,Basic,Debit Card,10,No
50848,36,1860.14,193.44,Standard,Debit Card,10,Yes
50849,35,1131.26,271.56,Premium,UPI,8,Yes
50850,19,1588.44,446.44,Standard,Debit Card,10,No
50851,20,2441.27,457.33,Basic,UPI,1,No
50852,57,2949.35,111.81,Basic,Net Banking,6,No
50853,18,2817.72,26.58,Standard,Net Banking,3,Yes
50854,47,2821.44,156.18,Basic,Credit Card,6,Yes
50855,41,1386.0,349.42,Standard,Debit Card,11,No
50856,49,1565.73,475.8,Basic,Debit Card,4,No
50857,14,2205.22,43.13,Premium,Debit Card,6,Yes
50858,15,2789.92,19.1,Premium,UPI,5,No
50859,31,683.38,442.65,Premium,Net Banking,1,Yes
50860,1,1121.45,375.33,Basic,Debit Card,11,Yes
50861,53,675.97,496.16,Standard,Credit Card,6,Yes
50862,54,1952.42,201.41,Basic,Debit Card,4,No
50863,54,1127.01,210.95,Premium,Credit Card,8,No
50864,3,1180.49,90.29,Basic,Debit Card,10,Yes
50865,16,491.47,62.34,Premium,Debit Card,0,Yes
50866,23,1244.45,291.47,Standard,Net Banking,0,No
50867,57,2628.74,185.32,Premium,Credit Card,1,No
50868,11,929.3,44.76,Standard,Debit Card,7,Yes
50869,12,2177.01,444.06,Basic,Credit Card,10,No
50870,10,2000.0,103.19,Premium,Credit Card,8,Yes
50871,32,2631.41,375.55,Basic,Net Banking,10,Yes
50872,16,657.18,144.7,Premium,Net Banking,10,No
50873,8,2939.49,407.39,Premium,Credit Card,11,No
50874,38,1873.1,63.61,Premium,Net Banking,6,No
50875,12,2987.78,379.26,Basic,Debit Card,0,No
50876,24,2761.09,53.57,Basic,Debit Card,11,No
50877,28,898.1,226.22,Standard,Net Banking,6,No
50878,53,451.64,368.33,Premium,Credit Card,7,Yes
50879,8,990.23,90.74,Basic,Debit Card,6,Yes
50880,58,1724.42,146.4,Basic,UPI,11,No
50881,28,763.31,433.06,Basic,Credit Card,4,No
50882,36,752.14,443.13,Premium,Credit Card,11,No
50883,26,1549.0,27.24,Premium,UPI,6,No
50884,8,389.82,88.2,Basic,UPI,9,No
50885,58,629.1,63.15,Basic,Credit Card,10,No
50886,50,1422.83,93.95,Standard,UPI,1,No
50887,28,470.45,485.24,Basic,Net Banking,8,No
50888,28,1371.24,278.07,Standard,Net Banking,1,No
50889,37,1579.82,236.72,Standard,Credit Card,1,No
50890,41,1518.42,492.31,Standard,Net Banking,4,Yes
50891,36,2646.77,280.69,Premium,Debit Card,7,No
50892,27,1731.17,332.25,Standard,Net Banking,5,No
50893,54,1563.55,169.72,Basic,Net Banking,11,Yes
50894,17,1408.91,194.15,Premium,UPI,8,Yes
50895,9,2507.58,299.23,Basic,Net Banking,5,Yes
50896,33,2716.65,39.54,Premium,Credit Card,4,No
50897,53,2603.75,131.66,Basic,Net Banking,0,No
50898,20,2118.58,102.42,Premium,Net Banking,7,No
50899,13,670.88,12.87,Basic,Credit Card,2,No
50900,28,1047.55,270.77,Basic,Credit Card,11,No
50901,48,424.37,282.72,Basic,UPI,1,Yes
50902,29,2813.23,195.05,Premium,Debit Card,6,No
50903,13,2084.16,138.02,Premium,Net Banking,10,No
50904,46,2315.18,327.77,Basic,Debit Card,1,No
50905,35,1141.24,71.66,Basic,UPI,0,Yes
50906,6,2583.26,261.71,Basic,Credit Card,10,Yes
50907,18,1000.93,385.2,Basic,Credit Card,1,Yes
50908,51,304.44,86.33,Premium,Credit Card,5,No
50909,5,1316.32,377.86,Standard,UPI,1,No
50910,47,1841.06,381.59,Premium,Net Banking,0,Yes
50911,25,1592.5,34.66,Standard,UPI,0,No
50912,2,2627.61,14.3,Standard,Credit Card,3,No
50913,10,584.59,487.1,Premium,Net Banking,7,No
50914,56,1795.32,100.72,Basic,Credit Card,5,Yes
50915,30,1685.04,411.96,Basic,Credit Card,3,No
50916,50,1059.76,283.12,Premium,UPI,5,No
50917,59,2520.02,135.91,Basic,UPI,5,No
50918,45,2332.69,69.34,Basic,Debit Card,8,No
50919,5,2278.72,250.86,Premium,Credit Card,3,No
50920,55,2665.72,206.64,Standard,Net Banking,5,No
50921,56,2251.52,350.95,Standard,Credit Card,9,No
50922,33,925.97,452.56,Standard,Net Banking,0,No
50923,54,2205.02,403.6,Basic,Debit Card,6,Yes
50924,1,1130.8,140.85,Premium,Credit Card,6,Yes
50925,18,953.87,440.07,Basic,Net Banking,10,No
50926,32,497.11,417.53,Standard,Net Banking,0,No
50927,47,2308.88,464.92,Premium,Debit Card,7,No
50928,49,2219.7,232.04,Standard,UPI,4,No
50929,11,933.15,385.44,Premium,Unknown,8,No
50930,21,2323.32,297.87,Premium,Net Banking,7,No
50931,26,2778.17,158.7,Standard,Debit Card,2,No
50932,25,591.68,497.24,Basic,UPI,0,No
50933,22,928.12,23.96,Standard,Credit Card,2,No
50934,59,2325.7,85.32,Premium,Debit Card,1,No
50935,27,1041.17,446.81,Standard,Debit Card,1,No
50936,49,1986.59,34.98,Standard,Credit Card,10,Yes
50937,13,519.14,443.98,Standard,Unknown,3,No
50938,33,1520.95,359.03,Basic,UPI,1,Yes
50939,34,2295.55,23.16,Basic,Net Banking,7,No
50940,41,2153.59,217.51,Premium,Debit Card,4,No
50941,35,2500.69,378.46,Standard,Credit Card,0,No
50942,1,2669.12,293.63,Basic,Credit Card,5,No
50943,21,2387.6,468.26,Premium,Debit Card,11,No
50944,48,2113.29,434.48,Standard,Credit Card,6,No
50945,55,385.65,169.66,Premium,Net Banking,0,Yes
50946,6,1744.41,46.89,Basic,Net Banking,11,No
50947,28,401.78,472.41,Premium,Credit Card,2,No
50948,17,2481.78,261.06,Standard,Debit Card,8,No
50949,5,1165.96,41.83,Standard,Debit Card,6,No
50950,31,1818.56,409.2,Basic,Credit Card,11,No
50951,5,1054.5,434.91,Basic,Net Banking,3,No
50952,38,2412.75,321.52,Basic,Net Banking,5,No
50953,3,2693.56,226.52,Premium,Debit Card,5,No
50954,53,1376.33,332.78,Basic,Net Banking,11,No
50955,23,2629.89,354.81,Standard,UPI,2,Yes
50956,37,1021.1,447.05,Basic,Net Banking,1,No
50957,53,1743.58,478.15,Basic,Debit Card,4,Yes
50958,37,2618.66,259.59,Basic,Net Banking,7,No
50959,10,1179.88,400.25,Premium,Net Banking,2,No
50960,10,2875.91,482.43,Premium,Credit Card,4,No
50961,19,629.07,79.87,Premium,UPI,2,No
50962,17,349.34,14.04,Premium,Credit Card,6,No
50963,21,2741.17,435.14,Basic,Net Banking,5,No
50964,14,485.35,101.66,Premium,Net Banking,5,No
50965,9,2978.1,26.03,Standard,Credit Card,0,No
50966,46,2868.77,84.25,Premium,UPI,1,No
50967,1,669.96,195.14,Basic,Debit Card,5,No
50968,51,1751.48,113.54,Premium,Credit Card,7,No
50969,45,799.28,156.1,Basic,Net Banking,4,No
50970,13,1456.02,487.77,Basic,Net Banking,11,Yes
50971,4,465.85,353.68,Basic,Debit Card,1,No
50972,1,904.6,357.53,Basic,Net Banking,4,Yes
50973,49,1280.84,51.87,Standard,Net Banking,8,No
50974,40,1484.35,367.39,Premium,Debit Card,5,No
50975,32,2939.24,370.98,Premium,Net Banking,4,No
50976,34,2481.24,331.57,Basic,Net Banking,9,No
